x,y
8.031441803373886,-8.964924271391958
8.381441808589292,-9.064924272882074
8.831441815294815,-9.214924275117248
9.331441822745395,-9.114924273627132
9.531441825725627,-9.16492427437219
9.931441831686092,-9.114924273627132
10.181441835411382,-9.214924275117248
10.181441835411382,-9.214924275117248
10.181441835411382,-9.66492428182277
10.381441838391614,-9.91492428554806
10.431441839136673,-10.21492429001841
10.48144183988173,-10.614924295978874
10.781441844352079,-10.914924300449222
10.981441847332311,-11.46492430864486
10.981441847332311,-11.46492430864486
10.631441842116905,-11.914924315350383
10.331441837646556,-12.0149243168405
10.081441833921266,-12.314924321310848
9.831441830195976,-12.664924326526254
9.331441822745395,-12.814924328761428
9.081441819020105,-12.814924328761428
8.781441814549757,-12.814924328761428
8.43144180933435,-12.864924329506486
8.231441806354118,-12.864924329506486
7.8814418011387115,-13.064924332486719
7.481441795178247,-13.364924336957067
7.0314417884727245,-13.514924339192241
6.731441784002376,-13.614924340682357
6.281441777296854,-13.614924340682357
5.931441772081447,-13.614924340682357
5.781441769846273,-13.664924341427415
5.3314417631407505,-13.81492434366259
4.931441757180286,-13.864924344407648
4.631441752709938,-13.914924345152706
4.231441746749473,-13.914924345152706
3.981441743024183,-14.114924348132938
3.7314417392988926,-14.164924348877996
3.431441734828544,-14.264924350368112
3.131441730358196,-14.31492435111317
2.7314417243977314,-14.364924351858228
2.381441719182325,-14.514924354093402
2.1814417162020927,-14.764924357818693
2.0814417147119766,-15.014924361543983
1.9314417124768024,-15.264924365269273
1.4814417057712799,-15.714924371974796
0.9314416975756412,-15.814924373464912
0.731441694595409,-15.964924375700086
0.3314416886349445,-16.314924380915492
0.03144168416459614,-16.6649243861309
-0.36855832179586834,-16.764924387621015
-0.7185583270112748,-16.964924390601247
-0.7185583270112748,-16.964924390601247
-0.46855832328598446,-17.36492439656171
-0.5185583240310425,-17.764924402522176
-0.46855832328598446,-17.96492440550241
-0.6185583255211586,-18.614924415188163
-0.5685583247761006,-18.91492441965851
-0.6185583255211586,-19.664924430834382
-0.7185583270112748,-20.064924436794847
-0.8185583285013909,-20.414924442010253
-0.8185583285013909,-20.76492444722566
-0.7685583277563328,-21.114924452441066
-0.6685583262662167,-21.464924457656473
-0.5185583240310425,-21.714924461381763
-0.4185583225409264,-22.2649244695774
-0.3185583210508103,-22.714924476282924
-0.11855831807057804,-23.06492448149833
-0.01855831658046192,-23.61492448969397
0.03144168416459614,-23.914924494164318
0.03144168416459614,-24.36492450086984
0.13144168565471226,-24.66492450534019
0.13144168565471226,-24.66492450534019
0.4814416908701187,-24.714924506085246
0.8314416960855251,-24.714924506085246
0.9314416975756412,-24.66492450534019
1.2814417027910476,-24.86492450832042
1.581441707261396,-24.91492450906548
1.8814417117317443,-25.014924510555595
2.2314417169471508,-25.11492451204571
2.6814417236526733,-25.11492451204571
2.9814417281230217,-25.16492451279077
3.181441731103254,-25.11492451204571
3.4814417355736023,-25.064924511300653
3.8814417415340667,-25.214924513535827
4.381441748984647,-25.014924510555595
4.83144175569017,-24.814924507575363
5.3814417638858085,-24.714924506085246
5.881441771336389,-24.414924501614898
6.331441778041912,-24.214924498634666
6.581441781767202,-23.964924494909376
6.931441786982608,-23.764924491929143
7.431441794433189,-23.714924491184085
7.581441796668363,-23.36492448596868
7.731441798903537,-23.06492448149833
7.8814418011387115,-22.81492447777304
8.031441803373886,-22.514924473302692
8.131441804864002,-22.114924467342227
8.231441806354118,-21.914924464361995
8.481441810079408,-21.364924456166356
8.631441812314582,-21.114924452441066
8.731441813804699,-20.7149244464806
8.881441816039873,-20.414924442010253
8.93144181678493,-20.114924437539905
8.93144181678493,-19.814924433069557
9.131441819765163,-19.564924429344266
9.431441824235511,-19.414924427109092
9.431441824235511,-19.414924427109092
9.881441830941034,-19.564924429344266
10.181441835411382,-19.814924433069557
10.48144183988173,-19.864924433814615
10.881441845842195,-19.96492443530473
11.231441851057602,-20.01492443604979
11.581441856273008,-20.164924438284963
11.981441862233472,-20.26492443977508
12.58144187117417,-20.51492444350037
12.781441874154401,-20.46492444275531
13.381441883095098,-20.414924442010253
13.681441887565446,-20.46492444275531
13.881441890545679,-20.564924444245428
14.031441892780853,-20.564924444245428
14.38144189799626,-20.614924444990486
14.781441903956724,-20.76492444722566
14.931441906191898,-20.864924448715776
15.331441912152362,-21.214924453931182
15.731441918112827,-21.51492445840153
15.881441920348001,-21.914924464361995
16.081441923328235,-22.364924471067518
16.281441926308467,-22.8649244785181
16.4814419292887,-23.31492448522362
16.581441930778816,-23.464924487458795
16.73144193301399,-23.964924494909376
16.881441935249164,-24.36492450086984
16.881441935249164,-24.66492450534019
16.831441934504106,-25.064924511300653
16.931441935994222,-25.61492451949629
16.781441933759048,-25.714924520986408
16.681441932268932,-26.114924526946872
16.73144193301399,-26.21492452843699
16.581441930778816,-26.564924533652395
16.4814419292887,-26.864924538122743
16.23144192556341,-27.064924541102975
16.18144192481835,-27.314924544828266
16.18144192481835,-27.314924544828266
15.831441919602943,-27.264924544083208
15.63144191662271,-27.21492454333815
15.281441911407304,-27.314924544828266
15.13144190917213,-27.46492454706344
14.731441903211666,-27.514924547808498
14.431441898741317,-27.564924548553556
14.281441896506143,-27.614924549298614
13.931441891290737,-27.71492455078873
13.681441887565446,-27.864924553023904
13.281441881604982,-28.01492455525908
12.931441876389576,-28.114924556749195
12.781441874154401,-28.21492455823931
12.531441870429111,-28.364924560474485
12.181441865213705,-28.51492456270966
11.78144185925324,-28.51492456270966
11.481441854782892,-28.614924564199775
11.131441849567485,-28.664924564944833
10.631441842116905,-28.4649245619646
10.381441838391614,-28.51492456270966
9.98144183243115,-28.614924564199775
9.73144182870586,-28.664924564944833
9.131441819765163,-28.914924568670124
8.581441811569524,-28.914924568670124
8.43144180933435,-28.914924568670124
7.8814418011387115,-29.164924572395414
7.431441794433189,-29.414924576120704
7.081441789217783,-29.414924576120704
6.731441784002376,-29.464924576865762
6.331441778041912,-29.51492457761082
6.081441774316621,-29.51492457761082
5.631441767611099,-29.614924579100936
5.181441760905576,-29.714924580591052
4.83144175569017,-29.964924584316343
4.58144175196488,-30.0149245850614
4.181441746004415,-30.06492458580646
3.7314417392988926,-30.114924586551517
3.5314417363186603,-30.114924586551517
3.28144173259337,-30.164924587296575
2.8314417258878475,-30.164924587296575
2.581441722162557,-30.164924587296575
